customerID,gender,is_senior,Partner,Dependents,tenure,tenure_group,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,contract_rank,PaperlessBilling,PaymentMethod,MonthlyCharges,monthly_charge_group,TotalCharges,risk_group,Churn
3460-TJBWI,Male,Non-Senior,Yes,Yes,24,1-2 years,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,3,No,Mailed check,24.2,1-35,609.05,Medium Risk,No
5917-HBSDW,Female,Non-Senior,Yes,Yes,37,2-4 years,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,No,Electronic check,19.35,1-35,683.75,Low Risk,No
5685-IIXLY,Female,Non-Senior,Yes,Yes,5,0-1 year,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,1,Yes,Electronic check,83.6,70+,404.2,High Risk,Yes
5671-UUNXD,Female,Senior,Yes,No,50,4+ years,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,2,Yes,Electronic check,100.65,70+,5189.75,Low Risk,No
0956-ACVZC,Female,Non-Senior,No,No,54,4+ years,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,2,Yes,Credit card (automatic),94.1,70+,5060.9,Low Risk,No
2325-NBPZG,Female,Non-Senior,No,No,3,0-1 year,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,1,Yes,Electronic check,74.55,70+,233.65,High Risk,No
4250-ZBWLV,Male,Non-Senior,No,No,68,4+ years,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,2,No,Electronic check,108.45,70+,7176.55,Low Risk,Yes
4482-FTFFX,Male,Non-Senior,No,No,5,0-1 year,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,1,No,Electronic check,56.15,35-70,291.45,Low Risk,No
8859-DZTGQ,Male,Non-Senior,No,No,33,2-4 years,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,3,No,Mailed check,20.35,1-35,689.75,Low Risk,No
0440-MOGPM,Female,Non-Senior,No,No,41,2-4 years,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,One year,2,Yes,Electronic check,80.55,70+,3263.9,Low Risk,No
0020-JDNXP,Female,Non-Senior,Yes,Yes,34,2-4 years,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,2,No,Mailed check,61.25,35-70,1993.2,Low Risk,No
3752-CQSJI,Female,Non-Senior,Yes,Yes,13,1-2 years,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Yes,Mailed check,20.45,1-35,254.5,Medium Risk,No
5025-GOOKI,Female,Non-Senior,No,No,20,1-2 years,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Yes,Credit card (automatic),18.9,1-35,347.65,Medium Risk,No
4698-KVLLG,Female,Senior,No,No,51,4+ years,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,3,No,Credit card (automatic),19.6,1-35,967.9,Low Risk,No
5095-AESKG,Female,Non-Senior,Yes,No,3,0-1 year,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,1,Yes,Credit card (automatic),91.5,70+,242.95,High Risk,Yes
2887-JPYLU,Female,Non-Senior,No,Yes,41,2-4 years,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,1,No,Bank transfer (automatic),45.2,35-70,1841.9,Low Risk,No
4770-QAZXN,Female,Non-Senior,No,No,13,1-2 years,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,No,Credit card (automatic),19.45,1-35,232.1,Medium Risk,No
4896-CPRPF,Male,Non-Senior,Yes,Yes,35,2-4 years,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,3,No,Bank transfer (automatic),25.45,1-35,809.25,Low Risk,No
1871-MOWRM,Male,Non-Senior,Yes,No,12,0-1 year,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,1,No,Bank transfer (automatic),80.85,70+,866.45,Medium Risk,Yes
9714-EDSUC,Male,Non-Senior,No,No,4,0-1 year,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,1,Yes,Mailed check,94.9,70+,360.55,High Risk,No
2027-OAQQC,Female,Non-Senior,No,No,43,2-4 years,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,1,Yes,Bank transfer (automatic),49.05,35-70,2076.2,Low Risk,Yes
0282-NVSJS,Female,Senior,Yes,Yes,12,0-1 year,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,1,Yes,Mailed check,29.3,1-35,355.9,Medium Risk,No
9090-SGQXL,Male,Senior,Yes,No,68,4+ years,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Yes,Electronic check,105.3,70+,7299.65,Low Risk,Yes
6595-YGXIT,Male,Senior,No,No,25,2-4 years,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,1,Yes,Electronic check,88.95,70+,2291.2,Low Risk,Yes
7353-YOWFP,Female,Non-Senior,No,No,7,0-1 year,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,2,No,Mailed check,20.25,1-35,129.15,Low Risk,No
9835-ZIITK,Male,Senior,Yes,No,66,4+ years,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,2,Yes,Electronic check,110.85,70+,7491.75,Low Risk,Yes
8008-ESFLK,Female,Non-Senior,Yes,No,53,4+ years,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,2,No,Electronic check,110.5,70+,5835.5,Low Risk,No
7537-CBQUZ,Male,Senior,No,No,63,4+ years,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,1,Yes,Bank transfer (automatic),109.4,70+,7031.45,Low Risk,No
1555-DJEQW,Female,Non-Senior,Yes,Yes,70,4+ years,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,3,Yes,Bank transfer (automatic),114.2,70+,7723.9,Low Risk,Yes
5649-TJHOV,Male,Senior,Yes,No,27,2-4 years,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,1,No,Bank transfer (automatic),36.5,35-70,1032.0,Low Risk,Yes
0519-XUZJU,Female,Non-Senior,No,No,1,0-1 year,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,No,Mailed check,70.75,70+,70.75,High Risk,Yes
3363-EWLGO,Female,Non-Senior,No,No,5,0-1 year,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,No,Mailed check,19.95,1-35,109.6,Low Risk,No
4750-UKWJK,Female,Senior,Yes,No,37,2-4 years,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,2,No,Mailed check,19.6,1-35,727.8,Low Risk,No
6338-AVWCY,Male,Non-Senior,No,No,3,0-1 year,No,No phone service,DSL,No,No,Yes,No,Yes,No,Month-to-month,1,Yes,Mailed check,40.15,35-70,130.75,Low Risk,Yes
1689-YQBYY,Female,Non-Senior,No,Yes,12,0-1 year,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Yes,Electronic check,76.6,70+,893.0,Medium Risk,No
4487-ZYJZK,Female,Non-Senior,Yes,Yes,38,2-4 years,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,2,No,Credit card (automatic),19.6,1-35,763.1,Low Risk,No
2959-FENLU,Female,Non-Senior,No,No,9,0-1 year,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,1,Yes,Credit card (automatic),85.3,70+,781.4,High Risk,No
0708-LGSMF,Male,Non-Senior,Yes,No,13,1-2 years,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,1,Yes,Electronic check,65.85,35-70,902.25,Medium Risk,No
9253-QXKBE,Male,Senior,Yes,No,29,2-4 years,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Yes,Electronic check,94.45,70+,2653.65,Low Risk,Yes
7634-HLQJR,Female,Non-Senior,Yes,Yes,47,2-4 years,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,3,No,Credit card (automatic),20.05,1-35,1016.7,Low Risk,No
0487-RPVUM,Male,Non-Senior,Yes,No,61,4+ years,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,1,No,Bank transfer (automatic),99.4,70+,5943.65,Low Risk,No
4079-ULGFR,Male,Non-Senior,No,No,16,1-2 years,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,No,Mailed check,20.0,1-35,275.7,Medium Risk,No
2516-XSJKX,Female,Non-Senior,Yes,Yes,41,2-4 years,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,3,No,Electronic check,78.45,70+,3126.45,Low Risk,No
0057-QBUQH,Female,Non-Senior,No,Yes,43,2-4 years,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,3,Yes,Electronic check,25.1,1-35,1070.15,Low Risk,No
9445-SZLCH,Female,Non-Senior,Yes,Yes,36,2-4 years,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,1,Yes,Bank transfer (automatic),97.35,70+,3457.9,Low Risk,Yes
6599-SFQVE,Female,Non-Senior,No,No,6,0-1 year,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,1,Yes,Electronic check,55.0,35-70,340.4,Low Risk,No
8331-ZXFOE,Female,Non-Senior,No,No,58,4+ years,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,One year,2,Yes,Credit card (automatic),71.1,70+,4299.2,Low Risk,No
4003-FUSHP,Male,Non-Senior,No,No,19,1-2 years,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,1,Yes,Credit card (automatic),61.55,35-70,1093.2,Medium Risk,No
0356-ERHVT,Male,Non-Senior,Yes,No,11,0-1 year,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,1,Yes,Bank transfer (automatic),45.9,35-70,521.9,Low Risk,No
7325-ENZFI,Female,Non-Senior,No,No,39,2-4 years,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,One year,2,Yes,Bank transfer (automatic),40.3,35-70,1630.4,Low Risk,No
4884-ZTHVF,Female,Senior,No,No,8,0-1 year,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,1,Yes,Electronic check,87.1,70+,713.6,High Risk,No
3920-HIHMQ,Female,Non-Senior,No,Yes,26,2-4 years,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,1,Yes,Mailed check,49.5,35-70,1265.65,Low Risk,No
3055-OYMSE,Female,Senior,No,No,53,4+ years,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Yes,Credit card (automatic),73.8,70+,4003.85,Low Risk,No
0613-WUXUM,Female,Non-Senior,Yes,Yes,70,4+ years,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,3,Yes,Mailed check,19.2,1-35,1401.4,Low Risk,No
7568-PODML,Male,Non-Senior,No,No,1,0-1 year,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,1,Yes,Mailed check,45.3,35-70,45.3,Low Risk,Yes
4458-KVRBJ,Male,Non-Senior,No,No,59,4+ years,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,3,No,Mailed check,25.0,1-35,1510.5,Low Risk,No
5349-IECLD,Male,Non-Senior,No,No,2,0-1 year,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,No,Electronic check,94.95,70+,178.1,High Risk,Yes
1397-XKKWR,Male,Non-Senior,No,No,7,0-1 year,No,No phone service,DSL,Yes,No,Yes,No,No,No,One year,2,No,Mailed check,35.3,35-70,264.8,Low Risk,No
3945-GFWQL,Female,Non-Senior,No,Yes,12,0-1 year,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,1,Yes,Electronic check,44.55,35-70,480.6,Medium Risk,Yes
8097-OMULG,Male,Non-Senior,Yes,Yes,59,4+ years,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,2,No,Credit card (automatic),76.75,70+,4541.9,Low Risk,No
6013-BHCAW,Male,Non-Senior,Yes,Yes,61,4+ years,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Two year,3,Yes,Bank transfer (automatic),81.0,70+,4976.15,Low Risk,No
0401-WDBXM,Male,Non-Senior,Yes,Yes,72,4+ years,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,3,Yes,Bank transfer (automatic),105.55,70+,7542.25,Low Risk,No
3387-PLKUI,Female,Non-Senior,Yes,Yes,13,1-2 years,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,No,Mailed check,18.8,1-35,251.25,Medium Risk,No
6096-EGVTU,Female,Non-Senior,Yes,Yes,64,4+ years,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,2,No,Mailed check,24.9,1-35,1595.5,Low Risk,No
3797-VTIDR,Male,Non-Senior,Yes,No,1,0-1 year,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,1,Yes,Electronic check,23.45,1-35,23.45,Low Risk,Yes
5081-NWSUP,Female,Non-Senior,No,No,10,0-1 year,Yes,No,DSL,No,Yes,No,Yes,No,Yes,One year,2,No,Mailed check,64.9,35-70,685.55,Low Risk,No
2580-ATZSQ,Female,Non-Senior,Yes,Yes,65,4+ years,Yes,No,DSL,Yes,Yes,Yes,No,No,No,One year,2,No,Bank transfer (automatic),61.35,35-70,3874.1,Low Risk,No
8085-MSNLK,Female,Non-Senior,Yes,No,62,4+ years,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,3,No,Mailed check,113.95,70+,6891.4,Low Risk,No
9691-HKOVS,Female,Non-Senior,Yes,No,55,4+ years,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,2,Yes,Electronic check,90.15,70+,4916.95,Low Risk,No
9881-VCZEP,Female,Non-Senior,Yes,No,25,2-4 years,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,1,No,Electronic check,54.1,35-70,1373.0,Low Risk,No
9526-BIHHD,Male,Non-Senior,No,No,1,0-1 year,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,1,No,Mailed check,29.7,1-35,29.7,Low Risk,Yes
8757-TFHHJ,Male,Non-Senior,No,No,1,0-1 year,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,1,Yes,Credit card (automatic),49.8,35-70,49.8,Low Risk,No
4523-WXCEF,Female,Non-Senior,Yes,No,59,4+ years,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,1,No,Electronic check,101.1,70+,6039.9,Low Risk,Yes
1468-DEFNC,Male,Senior,Yes,Yes,64,4+ years,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,3,Yes,Bank transfer (automatic),24.4,1-35,1548.65,Low Risk,No
5119-KEPFY,Male,Non-Senior,Yes,No,36,2-4 years,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Yes,Bank transfer (automatic),95.0,70+,3440.25,Low Risk,No
8364-TRMMK,Female,Non-Senior,No,No,3,0-1 year,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,1,Yes,Mailed check,50.65,35-70,151.3,Low Risk,Yes
0916-KNFAJ,Male,Non-Senior,Yes,No,61,4+ years,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Two year,3,Yes,Mailed check,69.9,35-70,4226.7,Low Risk,No
8319-QBEHW,Male,Non-Senior,No,Yes,26,2-4 years,No,No phone service,DSL,No,Yes,No,No,Yes,No,One year,2,Yes,Bank transfer (automatic),39.95,35-70,1023.75,Low Risk,No
3063-QFSZL,Female,Non-Senior,No,No,1,0-1 year,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,1,Yes,Electronic check,55.4,35-70,55.4,Low Risk,Yes
8775-LHDJH,Female,Senior,Yes,No,1,0-1 year,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,1,Yes,Electronic check,90.6,70+,90.6,High Risk,Yes
9625-QNLUX,Male,Non-Senior,Yes,Yes,68,4+ years,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,3,Yes,Credit card (automatic),103.25,70+,7074.4,Low Risk,No
3097-NQYSN,Male,Senior,Yes,No,2,0-1 year,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Yes,Mailed check,86.85,70+,156.35,High Risk,Yes
4024-CSNBY,Female,Non-Senior,Yes,No,72,4+ years,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,3,Yes,Bank transfer (automatic),94.25,70+,6849.75,Low Risk,No
7110-BDTWG,Female,Non-Senior,Yes,No,71,4+ years,No,No phone service,DSL,No,No,Yes,Yes,No,Yes,Two year,3,Yes,Electronic check,47.05,35-70,3263.6,Low Risk,No
7493-GVFIO,Male,Non-Senior,No,No,57,4+ years,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,3,No,Credit card (automatic),20.55,1-35,1252.85,Low Risk,No
0690-SRQID,Male,Non-Senior,No,No,4,0-1 year,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Yes,Mailed check,19.65,1-35,67.55,Low Risk,No
9605-WGJVW,Female,Senior,No,No,1,0-1 year,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Yes,Electronic check,70.2,70+,70.2,High Risk,No
9114-DPSIA,Male,Non-Senior,Yes,Yes,72,4+ years,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,3,No,Credit card (automatic),81.0,70+,5750.0,Low Risk,No
4700-UBQMV,Male,Non-Senior,Yes,Yes,21,1-2 years,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,One year,2,Yes,Bank transfer (automatic),75.9,70+,1549.75,Medium Risk,No
7711-GQBZC,Female,Non-Senior,Yes,Yes,71,4+ years,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,3,No,Bank transfer (automatic),24.7,1-35,1810.55,Low Risk,No
3565-UNOCC,Female,Senior,Yes,No,29,2-4 years,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Yes,Bank transfer (automatic),99.05,70+,2952.85,Low Risk,Yes
4627-MIHJH,Female,Senior,No,No,69,4+ years,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,3,No,Credit card (automatic),110.25,70+,7467.55,Low Risk,No
9795-NREXC,Female,Non-Senior,Yes,No,64,4+ years,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,3,Yes,Credit card (automatic),85.0,70+,5484.4,Low Risk,No
8573-CGOCC,Male,Non-Senior,No,No,16,1-2 years,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,No,Credit card (automatic),19.75,1-35,294.9,Medium Risk,No
7356-AYNJP,Female,Non-Senior,No,No,4,0-1 year,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,2,No,Electronic check,23.9,1-35,97.5,Low Risk,No
9249-FXSCK,Female,Non-Senior,No,No,52,4+ years,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,2,Yes,Credit card (automatic),111.25,70+,5916.45,Low Risk,Yes
5493-SDRDQ,Male,Non-Senior,No,No,2,0-1 year,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,1,Yes,Mailed check,55.1,35-70,113.35,Low Risk,Yes
6286-SUUWT,Male,Non-Senior,No,No,1,0-1 year,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,No,Mailed check,19.95,1-35,19.95,Low Risk,No
4819-HJPIW,Male,Non-Senior,No,No,18,1-2 years,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,1,No,Mailed check,25.15,1-35,476.8,Medium Risk,No
8654-DHAOW,Female,Non-Senior,No,No,2,0-1 year,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,1,No,Mailed check,54.15,35-70,101.65,Low Risk,No
5438-QMDDL,Female,Non-Senior,Yes,No,19,1-2 years,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,1,Yes,Mailed check,59.8,35-70,1130.85,Medium Risk,No
9812-GHVRI,Female,Non-Senior,No,No,40,2-4 years,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,No,Bank transfer (automatic),83.85,70+,3532.25,Low Risk,No
5553-AOINX,Female,Senior,Yes,Yes,66,4+ years,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,2,Yes,Electronic check,104.9,70+,6891.45,Low Risk,No
1228-ZLNBX,Male,Non-Senior,No,No,21,1-2 years,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,No,Mailed check,75.3,70+,1570.7,Medium Risk,No
4226-KKDON,Male,Non-Senior,No,No,8,0-1 year,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,1,Yes,Electronic check,66.65,35-70,520.95,Low Risk,No
3831-YCPUO,Female,Non-Senior,Yes,Yes,72,4+ years,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,3,Yes,Credit card (automatic),109.5,70+,7854.9,Low Risk,No
7445-WMRBW,Female,Non-Senior,No,No,48,2-4 years,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,One year,2,Yes,Bank transfer (automatic),73.85,70+,3581.4,Low Risk,No
3308-DGHKL,Male,Non-Senior,No,No,69,4+ years,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,3,Yes,Bank transfer (automatic),19.3,1-35,1447.9,Low Risk,No
9924-JPRMC,Male,Non-Senior,No,No,72,4+ years,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,3,Yes,Electronic check,118.2,70+,8547.15,Low Risk,No
0080-EMYVY,Female,Non-Senior,No,No,14,1-2 years,Yes,No,DSL,No,Yes,No,No,No,No,One year,2,No,Credit card (automatic),51.45,35-70,727.85,Medium Risk,No
6218-KNUBD,Male,Non-Senior,No,No,6,0-1 year,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,1,No,Electronic check,59.45,35-70,357.6,Low Risk,No
7337-CINUD,Female,Non-Senior,Yes,Yes,8,0-1 year,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,3,No,Bank transfer (automatic),19.5,1-35,159.35,Low Risk,No
7609-NRNCA,Female,Non-Senior,No,No,17,1-2 years,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,2,No,Mailed check,19.55,1-35,280.85,Medium Risk,No
0623-EJQEG,Male,Non-Senior,No,No,65,4+ years,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,One year,2,No,Electronic check,93.55,70+,6069.25,Low Risk,No
7153-CHRBV,Female,Non-Senior,Yes,Yes,57,4+ years,Yes,No,DSL,Yes,No,Yes,Yes,No,No,One year,2,Yes,Mailed check,59.3,35-70,3274.35,Low Risk,No
0871-URUWO,Male,Non-Senior,Yes,No,13,1-2 years,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Yes,Credit card (automatic),102.25,70+,1359.0,Medium Risk,Yes
9190-MFJLN,Male,Senior,No,No,19,1-2 years,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Yes,Credit card (automatic),95.9,70+,1777.9,Medium Risk,Yes
6198-PNNSZ,Female,Non-Senior,Yes,No,56,4+ years,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,2,No,Bank transfer (automatic),109.8,70+,6109.65,Low Risk,No
3317-VLGQT,Female,Non-Senior,Yes,No,14,1-2 years,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Yes,Electronic check,78.1,70+,1122.4,Medium Risk,No
4132-POCZS,Male,Non-Senior,Yes,No,52,4+ years,No,No phone service,DSL,Yes,No,No,No,No,Yes,Month-to-month,1,Yes,Electronic check,39.9,35-70,2020.9,Low Risk,No
5614-DNZCE,Female,Non-Senior,No,No,58,4+ years,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,3,Yes,Credit card (automatic),64.9,35-70,3795.45,Low Risk,No
1095-JUDTC,Female,Senior,No,No,47,2-4 years,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,1,Yes,Electronic check,95.05,70+,4504.55,Low Risk,Yes
3896-RCYYE,Female,Non-Senior,No,No,67,4+ years,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,1,Yes,Credit card (automatic),53.4,35-70,3579.15,Low Risk,No
